Latitude,Longitude,MedInc,cluster
34.13,-118.02,7.7307,0
34.13,-118.03,4.9583,0
34.12,-118.02,6.1536,0
34.11,-118.02,3.8029,2
34.12,-118.02,5.4555,0
34.12,-118.02,6.5784,0
34.11,-118.03,6.5722,0
34.14,-118.01,2.8352,2
34.14,-118.01,3.52,2
34.14,-118.02,3.5878,2
34.15,-117.99,3.1304,2
34.15,-118.0,2.5417,2
34.15,-118.01,3.2377,2
34.14,-117.98,3.6336,2
34.14,-117.99,2.5625,2
34.13,-118.0,3.2841,2
34.14,-118.0,1.0548,2
34.14,-118.0,3.2723,2
34.13,-118.0,3.5481,2
34.13,-117.99,2.9605,2
34.12,-117.99,3.2857,2
34.12,-117.99,2.5395,2
34.12,-118.0,3.9219,2
34.12,-118.0,4.625,2
34.13,-118.01,4.0729,2
34.12,-118.01,4.5491,2
34.12,-118.01,3.94,2
34.11,-118.01,2.5114,2
34.11,-118.01,3.5625,2
34.11,-118.01,4.2132,2
34.1,-118.02,4.7330000000000005,2
34.1,-118.02,1.9688,2
34.11,-118.02,4.625,2
34.1,-118.03,4.4236,2
34.1,-118.03,2.7857,2
34.1,-118.03,3.94,2
34.1,-118.03,2.9422,2
34.11,-118.03,5.9175,0
34.11,-118.04,5.0,0
34.11,-118.04,7.1885,0
34.11,-118.05,5.1509,0
34.13,-118.04,6.0878,0
34.12,-118.04,5.2249,0
34.12,-118.04,6.5989,0
34.12,-118.04,5.6916,0
34.12,-118.05,3.55,2
34.12,-118.06,3.6639,2
34.12,-118.06,4.5667,2
34.12,-118.06,4.1875,2
34.11,-118.05,3.2596,2
34.11,-118.06,2.7656,2
34.11,-118.06,3.0854,2
34.1,-118.04,4.8017,0
34.1,-118.05,4.7931,0
34.1,-118.06,3.8646,2
34.1,-118.06,4.3523,2
34.1,-118.06,3.5761,2
34.1,-118.06,3.6995,2
34.1,-118.04,4.1488,2
34.09,-118.04,4.6211,2
34.1,-118.05,4.2321,2
34.1,-118.05,4.0179,2
34.09,-118.06,4.0625,2
34.1,-118.06,4.8594,0
34.09,-118.06,3.244,2
34.09,-118.06,4.2898,2
34.09,-118.07,2.5474,2
34.09,-118.07,4.0987,2
34.09,-118.08,2.9196,2
34.09,-118.08,3.7222,2
34.09,-118.08,3.7066,2
34.09,-118.04,3.8304,2
34.08,-118.04,4.037,2
34.09,-118.04,2.8333,2
34.09,-118.05,3.5268,2
34.09,-118.02,3.4286,2
34.08,-118.02,3.6944,2
34.09,-118.02,2.6917,2
34.09,-118.03,2.8029,2
34.08,-118.03,2.4464,2
34.1,-118.0,3.4005,2
34.09,-118.01,3.6094,2
34.1,-118.01,3.8085,2
34.1,-118.01,3.4609,2
34.08,-118.0,3.994,2
34.08,-118.01,3.6531,2
34.08,-118.02,2.6071,2
34.08,-118.01,4.275,2
34.09,-118.01,3.1944,2
34.08,-118.0,4.6467,2
34.08,-118.02,2.3333,2
34.08,-118.03,3.25,2
34.08,-118.03,2.9688,2
34.07,-118.04,2.3611,2
34.08,-118.05,2.0433,2
34.08,-118.05,2.7254,2
34.08,-118.05,2.4914,2
34.08,-118.06,2.5119,2
34.08,-118.06,3.4202,2
34.08,-118.06,3.2569,2
34.08,-118.07,3.2312,2
34.07,-118.07,3.125,2
34.08,-118.07,2.806,2
34.07,-118.05,3.2373,2
34.07,-118.06,2.3929,2
34.07,-118.03,3.1042,2
34.06,-118.03,2.1453,2
34.07,-118.04,3.8125,2
34.07,-118.04,2.3098,2
34.07,-118.01,2.9334,2
34.06,-118.01,2.7721,2
34.07,-118.01,2.2559,2
34.07,-118.02,2.3236,2
34.06,-118.03,2.4706,2
34.06,-118.03,2.1094,2
34.06,-118.03,2.4875,2
34.06,-118.04,2.1383,2
34.06,-118.04,3.1875,2
34.06,-118.04,3.2132,2
34.06,-118.05,2.1781,2
34.06,-118.05,2.1406,2
34.06,-118.05,3.023,2
34.06,-118.06,2.5763,2
34.06,-118.06,1.9189,2
34.07,-118.07,3.5156,2
34.07,-118.08,3.29,2
34.06,-118.07,2.5985,2
34.05,-118.04,2.6579,2
34.05,-118.05,3.7279,2
34.04,-118.06,2.6288,2
34.06,-118.03,2.5445,2
34.05,-118.04,3.0536,2
34.04,-118.04,3.0,2
34.04,-118.04,3.5,2
34.04,-118.05,4.2917,2
34.03,-118.06,2.375,2
34.06,-118.02,2.2577,2
34.05,-118.02,2.5562,2
34.05,-118.03,2.7955,2
34.05,-118.03,3.5129,2
34.05,-118.01,2.1602,2
34.05,-118.02,2.3611,2
34.05,-118.02,3.0625,2
34.04,-118.02,2.8821,2
34.18,-118.09,10.2289,0
34.17,-118.07,7.8588,0
34.17,-118.07,5.5418,0
34.17,-118.07,5.7051,0
34.18,-118.1,7.7108,0
34.19,-118.11,9.532,0
34.19,-118.12,8.7835,0
34.2,-118.11,6.827000000000001,0
34.2,-118.13,6.4288,0
34.19,-118.13,4.7269,2
34.21,-118.13,6.1824,0
34.2,-118.13,5.6629,0
34.2,-118.13,4.9312,0
34.19,-118.13,2.92,2
34.19,-118.14,4.73,2
34.2,-118.14,5.0953,0
34.2,-118.15,3.7932,2
34.2,-118.15,4.1518,2
34.2,-118.15,4.5,2
34.21,-118.15,5.4727,0
34.19,-118.15,3.2216,2
34.19,-118.15,3.6094,2
34.19,-118.16,4.25,2
34.2,-118.16,3.8203,2
34.22,-118.18,5.9845,0
34.22,-118.19,9.8413,0
34.22,-118.21,8.3695,0
34.2,-118.18,8.72,0
34.2,-118.19,7.419,0
34.21,-118.19,6.553,0
34.21,-118.2,7.8375,0
34.21,-118.2,6.7571,0
34.21,-118.21,4.7734,0
34.23,-118.22,8.4802,0
34.22,-118.21,9.2463,0
34.22,-118.22,7.0059,0
34.22,-118.23,5.9771,0
34.2,-118.21,6.3794,0
34.2,-118.2,6.987,0
34.19,-118.18,15.0001,0
34.19,-118.19,15.0001,0
34.19,-118.2,15.0001,0
34.17,-118.18,9.0702,0
34.16,-118.18,9.4987,0
34.18,-118.15,2.2328,2
34.17,-118.15,2.0278,2
34.18,-118.16,1.8932,2
34.18,-118.16,2.4135,2
34.17,-118.16,3.1741,2
34.18,-118.17,2.8472,2
34.18,-118.15,3.3125,2
34.19,-118.16,2.2326,2
34.19,-118.16,3.5887,2
34.18,-118.17,4.375,2
34.19,-118.17,4.0985,2
34.19,-118.13,4.0714,2
34.18,-118.14,3.5164,2
34.19,-118.14,3.7222,2
34.19,-118.15,2.3967,2
34.18,-118.1,5.894,0
34.18,-118.11,5.9009,0
34.18,-118.12,6.3467,0
34.18,-118.13,6.4223,0
34.17,-118.1,4.7241,2
34.17,-118.1,3.2813,2
34.17,-118.11,4.99,0
34.17,-118.11,3.1115,2
34.18,-118.12,3.4777,2
34.18,-118.13,5.8309,0
34.17,-118.12,2.2692,2
34.17,-118.12,3.7159,2
34.17,-118.13,3.6094,2
34.18,-118.14,3.9688,2
34.17,-118.14,4.0524,2
34.17,-118.14,2.7148,2
34.18,-118.14,3.3068,2
34.17,-118.14,2.3,2
34.18,-118.15,2.3029,2
34.16,-118.15,1.2891,2
34.16,-118.15,2.2765,2
34.16,-118.16,1.7321,2
34.17,-118.16,3.5909,2
34.16,-118.16,4.1518,2
34.16,-118.16,6.07,0
34.15,-118.16,6.6031,0
34.15,-118.16,7.3715,0
34.16,-118.14,2.575,2
34.15,-118.14,1.5156,2
34.15,-118.15,1.1667,2
34.16,-118.15,1.6921,2
34.15,-118.15,2.3654,2
34.17,-118.14,2.3062,2
34.16,-118.14,2.1377,2
34.16,-118.15,1.6887,2
34.17,-118.15,1.0846,2
34.17,-118.13,3.2898,2
34.16,-118.14,2.6217,2
34.17,-118.14,2.7201,2
34.16,-118.13,2.2095,2
34.15,-118.13,2.8125,2
34.15,-118.14,1.9923,2
34.15,-118.14,0.8438,2
34.16,-118.14,2.2174,2
34.16,-118.12,2.8631,2
34.16,-118.13,2.4817,2
34.15,-118.13,2.6038,2
34.15,-118.12,2.1763,2
34.15,-118.12,3.0119,2
34.15,-118.13,3.1875,2
34.15,-118.13,2.5903,2
34.17,-118.12,4.7098,2
34.16,-118.13,4.0,2
34.16,-118.13,3.6719,2
34.16,-118.13,2.5664,2
34.17,-118.09,4.3083,2
34.16,-118.1,4.2386,2
34.17,-118.1,3.4811,2
34.17,-118.12,3.0417,2
34.16,-118.11,5.4223,0
34.16,-118.11,4.2065,2
34.16,-118.11,3.4583,2
34.15,-118.11,2.6172,2
34.15,-118.11,3.6474,2
34.15,-118.12,3.4167,2
34.16,-118.12,5.0237,0
34.16,-118.1,5.3272,0
34.15,-118.1,3.0096,2
34.15,-118.1,2.7431,2
34.16,-118.08,4.5461,2
34.15,-118.09,2.2321,2
34.15,-118.09,3.5568,2
34.15,-118.09,4.3452,2
34.16,-118.09,5.0393,0
34.16,-118.07,6.4761,0
34.16,-118.07,4.2143,2
34.15,-118.07,3.4087,2
34.14,-118.07,3.375,2
34.15,-118.08,0.4999,2
34.14,-118.08,3.1729,2
34.14,-118.08,6.1159,0
34.13,-118.08,8.4546,0
34.13,-118.08,7.4185,0
34.14,-118.08,3.88,2
34.14,-118.09,5.3377,0
34.15,-118.09,2.8007,2
34.14,-118.1,3.5804,2
34.14,-118.11,6.0948,0
34.14,-118.1,3.6572,2
34.14,-118.11,4.1324,2
34.14,-118.12,5.8692,0
34.14,-118.12,3.1033,2
34.13,-118.13,4.8304,0
34.14,-118.13,3.4531,2
34.14,-118.13,3.2643,2
34.14,-118.14,3.6997,2
34.14,-118.14,2.9511,2
34.14,-118.15,3.875,2
34.14,-118.15,2.3,2
34.14,-118.15,1.625,2
34.14,-118.16,8.2435,0
34.14,-118.16,7.4817,0
34.14,-118.17,11.7894,0
34.13,-118.18,7.9213,0
34.13,-118.18,6.1953,0
34.14,-118.18,7.7116,0
34.13,-118.15,4.7298,2
34.13,-118.15,4.7344,2
34.13,-118.16,7.723,0
34.13,-118.13,7.9976,0
34.12,-118.13,10.7397,0
34.13,-118.14,4.9167,0
34.13,-118.14,5.1072,0
34.13,-118.15,3.6389,2
34.13,-118.12,11.706,0
34.12,-118.11,10.6767,0
34.12,-118.11,11.5609,0
34.12,-118.12,15.0001,0
34.11,-118.12,10.2317,0
34.11,-118.13,9.1373,0
34.11,-118.14,8.1124,0
34.13,-118.1,12.4237,0
34.13,-118.1,9.7912,0
34.12,-118.09,7.8347,0
34.12,-118.1,6.3013,0
34.12,-118.1,11.6471,0
34.13,-118.1,15.0001,0
34.13,-118.08,5.9546,0
34.12,-118.08,5.5067,0
34.12,-118.09,5.4536,0
34.12,-118.09,5.6152,0
34.13,-118.07,3.301,2
34.13,-118.08,3.5671,2
34.12,-118.07,4.1136,2
34.12,-118.07,4.2312,2
34.12,-118.08,3.6827,2
34.12,-118.08,4.2434,2
34.11,-118.07,5.0736,0
34.11,-118.07,3.1576,2
34.11,-118.08,3.9464,2
34.11,-118.08,5.5924,0
34.1,-118.08,3.0819,2
34.11,-118.09,4.6442,2
34.11,-118.09,6.5078,0
34.1,-118.1,3.75,2
34.11,-118.1,6.706,0
34.11,-118.11,6.7099,0
34.1,-118.11,5.2503,0
34.11,-118.12,5.2131,0
34.1,-118.12,4.0556,2
34.1,-118.12,4.2344,2
34.1,-118.13,2.5663,2
34.09,-118.13,2.7816,2
34.1,-118.13,3.1103,2
34.09,-118.14,2.918,2
34.11,-118.13,4.825,0
34.1,-118.13,3.1975,2
34.1,-118.14,2.8919,2
34.11,-118.14,5.2292,0
34.1,-118.15,3.9485,2
34.11,-118.15,7.4111,0
34.11,-118.15,3.7895,2
34.11,-118.15,4.2981,2
34.12,-118.15,3.8427,2
34.12,-118.15,3.8529,2
34.12,-118.15,3.4018,2
34.12,-118.15,6.0199,0
34.12,-118.16,5.4165,0
34.12,-118.17,4.2944,2
34.11,-118.15,3.5875,2
34.1,-118.15,3.4559,2
34.11,-118.16,4.1661,2
34.11,-118.16,3.7235,2
34.11,-118.17,3.6406,2
34.11,-118.17,4.9676,0
34.1,-118.17,8.058,0
34.1,-118.14,3.108,2
34.09,-118.15,2.8062,2
34.09,-118.15,4.4306,2
34.09,-118.16,3.1204,2
34.1,-118.15,3.1211,2
34.08,-118.15,3.125,2
34.08,-118.15,3.3988,2
34.09,-118.14,2.7483,2
34.09,-118.14,2.85,2
34.08,-118.14,2.7036,2
34.08,-118.14,2.3464,2
34.08,-118.14,2.9405,2
34.07,-118.14,3.665,2
34.1,-118.11,3.3229,2
34.09,-118.12,3.2307,2
34.09,-118.13,3.0078,2
34.09,-118.13,2.2214,2
34.08,-118.13,2.575,2
34.1,-118.09,2.7436,2
34.1,-118.1,2.6553,2
34.09,-118.09,2.3462,2
34.09,-118.1,4.2833,2
34.1,-118.1,3.81,2
34.1,-118.11,3.3801,2
34.1,-118.1,2.34,2
34.1,-118.07,3.4375,2
34.09,-118.07,3.6083,2
34.1,-118.07,3.2361,2
34.1,-118.07,3.3512,2
34.1,-118.08,3.5313,2
34.1,-118.09,3.6696,2
34.08,-118.08,3.9219,2
34.08,-118.08,2.9688,2
34.09,-118.09,3.0125,2
34.08,-118.09,2.6901,2
34.08,-118.09,3.0357,2
34.08,-118.09,3.1607,2
34.09,-118.1,4.875,0
34.08,-118.1,2.543,2
34.08,-118.1,2.6884,2
34.09,-118.1,3.8906,2
34.08,-118.11,3.3966,2
34.08,-118.11,3.3421,2
34.08,-118.11,4.5446,2
34.07,-118.11,5.2719,0
34.09,-118.12,2.6981,2
34.08,-118.12,5.3032,0
34.08,-118.12,3.1583,2
34.08,-118.13,2.6716,2
34.08,-118.12,3.0,2
34.08,-118.13,2.5787,2
34.08,-118.12,3.2344,2
34.07,-118.13,3.085,2
34.07,-118.12,3.0592,2
34.07,-118.12,2.025,2
34.06,-118.12,2.2261,2
34.06,-118.13,1.1875,2
34.07,-118.13,2.3664,2
34.06,-118.12,2.4599,2
34.07,-118.11,2.3393,2
34.06,-118.11,2.3224,2
34.07,-118.14,4.1902,2
34.06,-118.14,3.7857,2
34.06,-118.14,4.7569,0
34.07,-118.15,3.2875,2
34.07,-118.15,2.4348,2
34.07,-118.16,3.8644,2
34.07,-118.16,3.6364,2
34.07,-118.15,3.125,2
34.06,-118.15,3.505,2
34.06,-118.16,6.1509,0
34.06,-118.16,5.827999999999999,0
34.05,-118.14,3.4118,2
34.05,-118.15,3.5089,2
34.05,-118.15,3.8472,2
34.06,-118.13,2.8672,2
34.06,-118.14,3.3906,2
34.05,-118.13,3.9531,2
34.05,-118.14,3.875,2
34.06,-118.12,2.5321,2
34.06,-118.12,2.4286,2
34.06,-118.12,3.1892,2
34.06,-118.11,2.1061,2
34.06,-118.11,2.8229,2
34.06,-118.11,2.9764,2
34.07,-118.09,2.5938,2
34.07,-118.09,3.2578,2
34.08,-118.1,2.5,2
34.07,-118.1,2.5964,2
34.07,-118.11,3.3088,2
34.07,-118.1,2.4931,2
34.07,-118.1,2.5104,2
34.07,-118.09,3.175,2
34.07,-118.1,2.25,2
34.07,-118.09,3.0347,2
34.07,-118.09,2.3424,2
34.06,-118.09,2.6094,2
34.06,-118.09,2.629,2
34.04,-118.08,4.7222,2
34.06,-118.09,2.2083,2
34.06,-118.1,2.9524,2
34.06,-118.1,3.25,2
34.06,-118.11,2.5488,2
34.05,-118.09,3.5357,2
34.05,-118.1,3.756,2
34.05,-118.1,2.9130000000000003,2
34.04,-118.09,3.6512,2
34.04,-118.09,6.4385,0
34.05,-118.11,5.9941,0
34.04,-118.11,5.2446,0
34.05,-118.12,3.6625,2
34.04,-118.12,5.9214,0
34.04,-118.13,3.5833,2
34.04,-118.13,3.1083,2
34.03,-118.14,4.1375,2
34.04,-118.15,2.1944,2
34.04,-118.14,3.3214,2
34.04,-118.14,3.7109,2
34.04,-118.14,2.6146,2
34.03,-118.11,3.5272,2
34.04,-118.13,4.3646,2
34.04,-118.12,4.5795,2
34.04,-118.12,4.0938,2
33.95,-117.93,7.4597,0
33.95,-117.95,6.8189,0
33.97,-117.95,8.3474,0
33.96,-117.97,7.2472,0
33.95,-117.98,6.1898,0
33.94,-117.98,5.2851,0
33.95,-117.99,10.4835,0
33.95,-118.0,6.8109,0
33.95,-118.01,5.0861,0
33.96,-118.0,9.1541,0
33.97,-117.99,10.8034,0
34.02,-118.05,2.125,2
34.01,-118.03,6.2319,0
34.02,-118.06,5.2557,0
34.01,-118.06,3.9091,2
34.01,-118.07,3.7986,2
34.01,-118.07,3.2375,2
34.01,-118.08,3.4861,2
34.0,-118.07,2.63,2
34.0,-118.08,2.9107,2
34.01,-118.08,2.5969,2
34.02,-118.08,2.9321,2
34.01,-118.08,2.7679,2
34.01,-118.08,3.2031,2
34.01,-118.09,3.5469,2
34.01,-118.09,2.0729,2
34.01,-118.09,4.3333,2
34.0,-118.09,3.045,2
34.0,-118.09,4.1458,2
33.99,-118.09,3.692,2
33.99,-118.1,3.6875,2
33.99,-118.1,3.4306,2
33.99,-118.1,2.7202,2
33.98,-118.08,4.0677,2
33.98,-118.08,3.6033,2
33.98,-118.09,3.5,2
33.99,-118.09,3.5757,2
33.99,-118.08,3.6196,2
33.99,-118.08,2.5,2
33.99,-118.08,2.8152,2
34.0,-118.08,0.9817,2
33.99,-118.07,4.5595,2
33.99,-118.07,3.0577,2
33.99,-118.07,3.25,2
33.98,-118.06,3.3562,2
33.98,-118.06,4.2206,2
33.98,-118.06,5.4381,0
33.98,-118.06,2.9583,2
33.98,-118.06,4.7266,2
34.0,-118.06,3.9243,2
34.0,-118.07,4.1058,2
33.99,-118.05,5.193,0
33.99,-118.04,3.2359,2
33.99,-118.05,3.7328,2
33.99,-118.06,4.375,2
33.99,-118.06,3.7833,2
33.99,-118.06,3.3611,2
33.99,-118.06,4.5478,2
33.98,-118.04,3.0,2
33.98,-118.05,2.0147,2
33.98,-118.05,2.8311,2
34.0,-118.04,5.1985,0
33.99,-118.03,3.4312,2
33.98,-118.03,2.7578,2
33.98,-118.04,2.625,2
33.98,-118.04,1.9688,2
33.98,-118.04,2.3182,2
33.99,-118.04,3.6475,2
33.98,-118.02,8.6677,0
33.97,-118.03,3.8275,2
33.97,-118.02,6.148,0
33.97,-118.01,6.0648,0
33.97,-118.0,6.0663,0
33.96,-118.01,5.3054,0
33.96,-118.02,4.5446,2
33.96,-118.02,4.6226,2
33.97,-118.03,4.8152,0
33.97,-118.03,4.65,2
33.97,-118.03,3.2852,2
33.97,-118.03,2.824,2
33.97,-118.04,2.6082,2
33.97,-118.04,2.5686,2
33.97,-118.03,2.593,2
33.95,-118.02,4.2917,2
33.95,-118.02,4.1080000000000005,2
33.96,-118.03,4.0536,2
33.96,-118.03,3.117,2
33.95,-118.03,3.6509,2
33.95,-118.03,4.1471,2
33.95,-118.04,3.8214,2
33.96,-118.04,3.225,2
33.96,-118.04,3.3214,2
33.96,-118.05,2.9714,2
33.97,-118.04,3.0491,2
33.98,-118.05,4.0379,2
33.97,-118.05,3.6,2
33.97,-118.06,4.3203,2
33.98,-118.07,3.2093,2
33.98,-118.07,3.9688,2
33.97,-118.06,3.9612,2
33.97,-118.07,3.1554,2
33.97,-118.08,4.2,2
33.97,-118.07,2.4607,2
33.96,-118.07,2.6991,2
33.97,-118.07,4.8929,0
33.97,-118.08,3.9773,2
33.97,-118.08,4.6333,2
33.97,-118.08,3.5481,2
33.98,-118.09,3.6875,2
33.97,-118.09,4.1389,2
33.97,-118.09,3.7326,2
33.97,-118.1,2.9922,2
33.98,-118.1,3.4083,2
33.98,-118.09,3.1607,2
33.98,-118.1,3.5268,2
33.97,-118.11,3.6397,2
33.98,-118.11,3.3942,2
33.96,-118.09,3.3621,2
33.96,-118.09,3.425,2
33.95,-118.09,4.5,2
33.96,-118.1,4.1711,2
33.96,-118.1,4.0357,2
33.97,-118.1,2.9821,2
33.96,-118.1,3.9549,2
33.96,-118.1,3.6667,2
33.95,-118.08,4.8304,0
33.95,-118.08,3.0944,2
33.96,-118.08,4.0096,2
33.96,-118.08,4.369,2
33.96,-118.09,2.7647,2
33.95,-118.09,3.5583,2
33.94,-118.09,4.0846,2
33.93,-118.09,4.5306,2
33.94,-118.09,3.8542,2
33.94,-118.08,2.4926,2
33.95,-118.04,5.2162,0
33.94,-118.04,4.625,2
33.95,-118.04,4.615,2
33.95,-118.05,3.6125,2
33.94,-118.05,1.9453,2
33.93,-118.04,3.1979,2
33.93,-118.05,3.6771,2
33.93,-118.05,3.1513,2
33.92,-118.05,3.2371,2
33.93,-118.03,3.875,2
33.92,-118.02,3.7969,2
33.92,-118.03,3.0,2
33.92,-118.03,3.6731,2
33.93,-118.04,4.1667,2
33.92,-118.04,3.4907,2
33.93,-118.04,4.3849,2
33.92,-118.04,3.4219,2
33.93,-118.02,4.1312,2
33.93,-118.03,5.2736,0
33.94,-118.03,4.3542,2
33.94,-118.03,3.4861,2
33.94,-118.04,4.2051,2
33.94,-118.03,3.4792,2
33.95,-118.01,4.4318,2
33.95,-118.02,4.6184,2
33.95,-118.02,4.2292,2
33.95,-118.01,4.6923,2
33.94,-118.02,5.3016,0
33.94,-118.02,3.488,2
33.95,-118.02,3.4886,2
33.94,-117.98,4.0985,2
33.93,-117.98,6.2924,0
33.93,-117.99,3.6458,2
33.94,-117.99,4.3125,2
33.94,-117.99,3.7045,2
33.94,-118.0,3.9543,2
33.94,-118.0,5.1738,0
33.94,-118.01,4.9191,0
33.94,-118.01,4.2708,2
33.93,-118.01,4.4118,2
33.93,-118.02,3.6028,2
33.93,-117.99,4.8523,0
33.93,-118.0,4.9205,0
33.93,-118.01,3.275,2
33.93,-118.0,5.0077,0
33.94,-118.0,3.75,2
33.92,-118.01,5.2305,0
33.92,-118.01,5.273,0
33.92,-118.02,5.5238,0
33.92,-118.0,6.1273,0
33.91,-118.0,5.979,0
33.93,-117.99,4.375,2
33.93,-118.0,3.9575,2
33.92,-117.98,5.3668,0
33.92,-117.99,4.061,2
33.91,-117.98,5.0923,0
33.9,-117.99,5.6454,0
33.9,-117.99,3.5859,2
33.89,-118.0,5.0384,0
33.89,-118.0,5.1377,0
33.9,-118.0,4.3831,2
33.9,-118.0,4.5144,2
33.9,-118.01,4.6094,2
33.89,-118.01,4.6,2
33.89,-118.01,4.2292,2
33.89,-118.0,3.9861,2
33.9,-118.02,5.5601,0
33.9,-118.02,4.4954,2
33.89,-118.01,4.6354,2
33.89,-118.02,5.0839,0
33.92,-118.02,3.2222,2
33.91,-118.01,4.2305,2
33.9,-118.01,5.125,0
33.91,-118.02,5.4236,0
33.9,-118.02,3.5938,2
33.9,-118.03,3.7308,2
33.91,-118.02,5.1155,0
33.91,-118.02,4.7861,0
33.91,-118.03,3.2143,2
33.91,-118.03,4.2437,2
33.9,-118.03,5.3184,0
33.9,-118.04,0.4999,2
34.03,-118.09,5.5,0
34.02,-118.09,4.5526,2
34.02,-118.09,3.2622,2
34.02,-118.1,4.9107,0
34.02,-118.11,5.1515,0
34.02,-118.12,3.0529,2
34.03,-118.12,5.6112,0
34.01,-118.1,2.66,2
34.01,-118.1,1.3365,2
34.01,-118.1,3.4297,2
34.02,-118.1,3.0625,2
34.02,-118.11,3.95,2
34.01,-118.11,2.4605,2
34.02,-118.12,2.4286,2
34.02,-118.12,1.8906,2
34.03,-118.13,3.0212,2
34.02,-118.13,2.5852,2
34.02,-118.13,2.3359,2
34.02,-118.13,2.2813,2
34.02,-118.13,2.9044,2
34.02,-118.14,2.75,2
34.03,-118.14,4.0625,2
34.03,-118.13,2.8385,2
34.03,-118.14,2.4612,2
34.02,-118.15,2.8239,2
34.03,-118.15,1.7991,2
34.03,-118.16,3.1724,2
34.03,-118.15,2.0536,2
34.03,-118.15,2.6806,2
34.04,-118.15,3.7794,2
34.04,-118.15,3.6875,2
34.04,-118.16,3.1895,2
34.04,-118.16,1.5078,2
34.04,-118.16,2.7026,2
34.04,-118.16,1.3971,2
34.03,-118.17,2.4167,2
34.04,-118.17,1.625,2
34.04,-118.17,3.5938,2
34.06,-118.17,2.1845,2
34.05,-118.17,3.1528,2
34.05,-118.18,2.7031,2
34.06,-118.17,2.5033,2
34.06,-118.17,2.475,2
34.06,-118.18,0.8941,2
34.06,-118.19,2.3125,2
34.06,-118.18,2.53,2
34.05,-118.18,1.825,2
34.05,-118.19,1.9083,2
34.05,-118.19,2.7432,2
34.05,-118.19,2.4375,2
34.05,-118.18,2.8295,2
34.05,-118.18,3.75,2
34.05,-118.18,3.3333,2
34.04,-118.18,1.55,2
34.04,-118.18,3.0417,2
34.04,-118.19,2.8542,2
34.04,-118.19,2.3015,2
34.05,-118.19,2.6964,2
34.04,-118.17,1.9667,2
34.04,-118.17,2.75,2
34.03,-118.18,2.9167,2
34.04,-118.17,1.75,2
34.04,-118.17,2.8167,2
34.05,-118.17,3.375,2
34.05,-118.17,2.5962,2
34.04,-118.18,2.7880000000000003,2
34.03,-118.18,1.1929,2
34.03,-118.19,1.7995,2
34.04,-118.19,2.1774,2
34.04,-118.19,2.1029,2
34.03,-118.19,2.6964,2
34.03,-118.18,2.239,2
34.03,-118.19,1.9719,2
34.03,-118.18,2.0764,2
34.02,-118.19,1.7801,2
34.02,-118.18,2.2813,2
34.02,-118.18,2.15,2
34.02,-118.19,2.3438,2
34.02,-118.18,2.8977,2
34.02,-118.19,1.8875,2
34.02,-118.18,3.0972,2
34.02,-118.18,2.625,2
34.01,-118.18,2.3462,2
34.03,-118.17,2.1979,2
34.03,-118.17,2.2902,2
34.03,-118.17,2.761,2
34.03,-118.18,2.2991,2
34.02,-118.17,2.3077,2
34.02,-118.17,1.7813,2
34.02,-118.17,2.125,2
34.02,-118.17,1.8681,2
34.03,-118.16,2.6042,2
34.03,-118.16,2.359,2
34.02,-118.16,2.1442,2
34.02,-118.16,1.7981,2
34.02,-118.16,2.6964,2
34.02,-118.17,2.45,2
34.02,-118.16,1.8715,2
34.02,-118.15,2.3438,2
34.02,-118.15,2.7022,2
34.02,-118.16,2.5313,2
34.01,-118.16,1.6354,2
34.01,-118.16,2.2596,2
34.02,-118.16,1.9688,2
34.02,-118.14,2.7019,2
34.02,-118.14,2.6,2
34.02,-118.13,2.125,2
34.01,-118.14,3.0179,2
34.02,-118.14,1.4178,2
34.01,-118.14,2.3929,2
34.01,-118.14,2.5326,2
34.01,-118.13,2.7083,2
34.01,-118.13,2.075,2
34.01,-118.13,3.1538,2
34.01,-118.11,2.2847,2
34.0,-118.12,2.7308,2
34.01,-118.12,2.4259,2
34.01,-118.12,1.9867,2
34.0,-118.1,2.7311,2
34.0,-118.11,2.7292,2
34.0,-118.11,3.0208,2
34.0,-118.11,2.625,2
34.01,-118.11,2.2042,2
33.99,-118.12,2.8155,2
33.99,-118.12,2.5395,2
33.98,-118.12,3.6875,2
33.99,-118.12,2.4219,2
34.01,-118.14,2.25,2
33.98,-118.15,2.2813,2
34.0,-118.15,3.1406,2
34.0,-118.16,3.6583,2
34.01,-118.17,3.0225,2
34.01,-118.16,1.7679,2
34.01,-118.17,2.7799,2
34.01,-118.18,2.6364,2
33.99,-118.21,3.2188,2
34.0,-118.23,1.5227,2
33.99,-118.23,2.1912,2
33.99,-118.22,2.6964,2
33.99,-118.22,4.3164,2
33.99,-118.22,2.7708,2
33.98,-118.22,2.4387,2
33.98,-118.22,2.6548,2
33.98,-118.22,2.7045,2
33.98,-118.23,2.39,2
33.99,-118.23,4.5208,2
33.98,-118.23,1.9929,2
33.99,-118.24,2.4107,2
33.98,-118.24,1.75,2
33.99,-118.24,2.1615,2
33.99,-118.25,1.5272,2
33.99,-118.25,1.3963,2
33.98,-118.25,2.2969,2
33.98,-118.25,1.6667,2
33.98,-118.25,1.7207,2
33.98,-118.25,1.7929,2
33.98,-118.25,1.7378,2
33.98,-118.25,2.5637,2
33.98,-118.24,2.125,2
33.98,-118.24,2.2054,2
33.98,-118.24,3.0724,2
